2022-04-05 09:38:05.931 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,9,"UPDATE",2022-04-05 09:37:23 GMT,3/1001,0,LOG,00000,"execute <unnamed>: UPDATE ""sync_point"" SET ""latest_head_block_number"" = $1, ""updated_on"" = $2 WHERE ""name"" IN ($3)","parameters: $1 = '57', $2 = '2022-04-05 09:38:05.928', $3 = 'Transaction'",,,,,,,,""
2022-04-05 09:38:06.042 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,10,"UPDATE",2022-04-05 09:37:23 GMT,3/1003,0,LOG,00000,"execute <unnamed>: UPDATE ""loc_request"" SET ""status"" = $1 WHERE ""id"" IN ($2)","parameters: $1 = 'CLOSED', $2 = '2f726de5-02db-46fd-81bc-f44114148bf0'",,,,,,,,""
2022-04-05 09:38:11.966 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,11,"INSERT",2022-04-05 09:37:23 GMT,3/1028,0,LOG,00000,"execute <unnamed>: INSERT INTO ""transaction""(""id"", ""block_number"", ""extrinsic_index"", ""from_address"", ""to_address"", ""transfer_value"", ""tip"", ""fee"", ""reserved"", ""pallet"", ""method"", ""created_on"", ""successful"", ""error_section"", ""error_name"", ""error_details"") VALUES ($1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11, $12, $13, DEFAULT, DEFAULT, DEFAULT) RETURNING ""id"", ""successful""","parameters: $1 = 'aaf1c818-cf87-4993-ba27-f2f85c2e52da', $2 = '58', $3 = '1', $4 = '5GrwvaEF5zXb26Fz9rcQpDWS57CtERHpNehXCPcNoHGKutQY', $5 = NULL, $6 = '0', $7 = '0', $8 = '125000193', $9 = '0', $10 = 'logionLoc', $11 = 'addFile', $12 = '2022-04-05T09:37:54.000Z', $13 = 't'",,,,,,,,""
2022-04-05 09:38:11.972 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,12,"UPDATE",2022-04-05 09:37:23 GMT,3/1030,0,LOG,00000,"execute <unnamed>: UPDATE ""loc_request_file"" SET ""request_id"" = $1, ""hash"" = $2, ""index"" = $3, ""added_on"" = $4, ""name"" = $5, ""oid"" = $6, ""content_type"" = $7, ""draft"" = $8, ""nature"" = $9, ""submitter"" = $10 WHERE ""request_id"" = $11 AND ""hash"" = $12","parameters: $1 = '2f726de5-02db-46fd-81bc-f44114148bf0', $2 = '0xf6d5ec1702da7e21e477bf3496d17cb2ba7abf370b053e6c7b8c3dd52a229bde', $3 = '0', $4 = '2022-04-05 09:37:54', $5 = 'Good one', $6 = '16579', $7 = 'application/json', $8 = 'f', $9 = 'Test', $10 = '5EBxoSssqNo23FvsDeUxjyQScnfEiGxJaNwuwqBH2Twe35BX', $11 = '2f726de5-02db-46fd-81bc-f44114148bf0', $12 = '0xf6d5ec1702da7e21e477bf3496d17cb2ba7abf370b053e6c7b8c3dd52a229bde'",,,,,,,,""
2022-04-05 09:38:11.973 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,13,"UPDATE",2022-04-05 09:37:23 GMT,3/1032,0,LOG,00000,"execute <unnamed>: UPDATE ""sync_point"" SET ""latest_head_block_number"" = $1, ""updated_on"" = $2 WHERE ""name"" IN ($3)","parameters: $1 = '58', $2 = '2022-04-05 09:38:11.972', $3 = 'Transaction'",,,,,,,,""
2022-04-05 09:38:17.935 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,14,"UPDATE",2022-04-05 09:37:23 GMT,3/1039,0,LOG,00000,"execute <unnamed>: UPDATE ""sync_point"" SET ""latest_head_block_number"" = $1, ""updated_on"" = $2 WHERE ""name"" IN ($3)","parameters: $1 = '59', $2 = '2022-04-05 09:38:17.932', $3 = 'Transaction'",,,,,,,,""
2022-04-05 09:38:23.961 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,15,"INSERT",2022-04-05 09:37:23 GMT,3/1044,0,LOG,00000,"execute <unnamed>: INSERT INTO ""transaction""(""id"", ""block_number"", ""extrinsic_index"", ""from_address"", ""to_address"", ""transfer_value"", ""tip"", ""fee"", ""reserved"", ""pallet"", ""method"", ""created_on"", ""successful"", ""error_section"", ""error_name"", ""error_details"") VALUES ($1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11, $12, $13, DEFAULT, DEFAULT, DEFAULT) RETURNING ""id"", ""successful""","parameters: $1 = 'e4eb4fbe-0910-4489-9d07-5042cf15548d', $2 = '60', $3 = '1', $4 = '5GrwvaEF5zXb26Fz9rcQpDWS57CtERHpNehXCPcNoHGKutQY', $5 = NULL, $6 = '0', $7 = '0', $8 = '125000124', $9 = '0', $10 = 'logionLoc', $11 = 'close', $12 = '2022-04-05T09:38:06.000Z', $13 = 't'",,,,,,,,""
2022-04-05 09:38:23.968 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,16,"UPDATE",2022-04-05 09:37:23 GMT,3/1046,0,LOG,00000,"execute <unnamed>: UPDATE ""loc_request"" SET ""closed_on"" = $1 WHERE ""id"" IN ($2)","parameters: $1 = '2022-04-05 09:38:06', $2 = '2f726de5-02db-46fd-81bc-f44114148bf0'",,,,,,,,""
2022-04-05 09:38:23.969 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,17,"UPDATE",2022-04-05 09:37:23 GMT,3/1048,0,LOG,00000,"execute <unnamed>: UPDATE ""sync_point"" SET ""latest_head_block_number"" = $1, ""updated_on"" = $2 WHERE ""name"" IN ($3)","parameters: $1 = '60', $2 = '2022-04-05 09:38:23.968', $3 = 'Transaction'",,,,,,,,""
2022-04-05 09:38:29.938 GMT,"postgres","postgres",107,"172.30.0.4:37756",624c0dd3.6b,18,"UPDATE",2022-04-05 09:37:23 GMT,3/1073,0,LOG,00000,"execute <unnamed>: UPDATE ""sync_point"" SET ""latest_head_block_number"" = $1, ""updated_on"" = $2 WHERE ""name"" IN ($3)","parameters: $1 = '61', $2 = '2022-04-05 09:38:29.933', $3 = 'Transaction'",,,,,,,,""
